Mass then Time (d),H1,H2,H3,He3,He4,He6,Li6,Li7,Li8,Be8,Be9,Be10,Be11,B10,B11,B12,C12,C13,C14,C15,N13,N14,N15,N16,N17,O16,O17,O18,O19,F18,F19,F20,Ne20
154.1355,1.00938380561e+21,4.36726170846e+20,4.33648309446e+20,5.16720561113e+18,8.75925077191e+21,3.99284055407e+13,9.24959283451e+23,1.12551380029e+25,5989774265.28,0.0155228304207,6.08748082751e+24,1.46119902976e+16,144431.749401,110252216692.0,2.60767353353e+16,624644611.234,1.42737294198e+17,6.67946173034e+16,5.73723736721e+16,21447109434.9,64869779.9793,2.31452426342e+17,6.19127403144e+21,3.55884862757e+14,2661473717.84,4.60795351608e+20,2.11278096059e+20,1.0347617838e+21,8.71221042664e+14,4.8150341227e+17,2.43510516596e+25,2.36783851804e+12,1.96947223268e+18
154.866,1.01416735468e+21,4.38795728994e+20,4.35679188218e+20,5.21610071751e+18,8.8007564682e+21,3.99283410174e+13,9.24961647179e+23,1.12551361994e+25,5989773783.69,0.0155228001107,6.08746894066e+24,1.4681227153e+16,145804.088263,111820400175.0,2.63245067832e+16,627604198.271,1.4409334284e+17,6.74291985005e+16,5.79174291434e+16,21548726582.7,65486076.9649,2.33651203128e+17,6.22060849458e+21,3.55884304831e+14,2674082881.44,4.62978726958e+20,2.12279059869e+20,1.03966724981e+21,8.71219532785e+14,4.81502577796e+17,2.43510094578e+25,2.36783441444e+12,1.97880452094e+18
155.5965,1.01895090134e+21,4.40865284935e+20,4.3770983937e+20,5.26522419236e+18,8.84226209526e+21,3.99282764942e+13,9.24964010902e+23,1.12551343959e+25,5989773304.37,0.0155227698007,6.08745705384e+24,1.4750463874e+16,147182.916746,113403383400.0,2.65734499101e+16,630563777.63,1.45455801393e+17,6.8066779464e+16,5.84650610404e+16,21650343466.9,66105286.9445,2.35860371996e+17,6.24994288162e+21,3.55883746905e+14,2686692002.95,4.65162097681e+20,2.13280020339e+20,1.04457270731e+21,8.71218022909e+14,4.81501743322e+17,2.4350967256e+25,2.36783031084e+12,1.98813679303e+18
156.327,1.02373444558e+21,4.4293483867e+20,4.39740262928e+20,5.31457600941e+18,8.88376765307e+21,3.99282119712e+13,9.24966374618e+23,1.12551325923e+25,5989772827.3,0.0155227394908,6.08744516704e+24,1.48197004604e+16,148568.234861,115001235872.0,2.68235647175e+16,633523349.311,1.4682466984e+17,6.87073601881e+16,5.90152693567e+16,21751960087.4,66727409.9075,2.38079932909e+17,6.27927719256e+21,3.55883188981e+14,2699301082.39,4.67345463776e+20,2.14280977468e+20,1.04947815631e+21,8.71216513036e+14,4.81500908851e+17,2.43509250543e+25,2.36782620725e+12,1.99746904894e+18
157.0575,1.02851798741e+21,4.45004390197e+20,4.41770458918e+20,5.36415614241e+18,8.92527314164e+21,3.99281474482e+13,9.24968738329e+23,1.12551307888e+25,5989772352.5,0.0155227091809,6.08743328027e+24,1.48889369124e+16,149960.042615,116614027097.0,2.70748512072e+16,636482913.314,1.48199948166e+17,6.93509406668e+16,5.9568054086e+16,21853576444.4,67352445.8431,2.40309885829e+17,6.3086114274e+21,3.55882631057e+14,2711910119.74,4.69528825244e+20,2.15281931255e+20,1.05438359682e+21,8.71215003166e+14,4.8150007438e+17,2.43508828527e+25,2.36782210366e+12,2.00680128867e+18
157.788,1.03330152683e+21,4.47073939517e+20,4.43800427367e+20,5.41396456508e+18,8.96677856097e+21,3.99280829254e+13,9.24971102033e+23,1.12551289852e+25,5989771879.96,0.0155226788711,6.08742139352e+24,1.495817323e+16,151358.34002,118241826583.0,2.7327309381e+16,639442469.639,1.49581636355e+17,6.99975208944e+16,6.0123415222e+16,21955192537.7,67980394.7408,2.42550230718e+17,6.33794558614e+21,3.55882073135e+14,2724519115.0,4.71712182084e+20,2.16282881703e+20,1.05928902882e+21,8.71213493298e+14,4.81499239911e+17,2.43508406512e+25,2.36781800008e+12,2.01613351224e+18
158.5185,1.03808506384e+21,4.4914348663e+20,4.45830168301e+20,5.46400125117e+18,9.00828391106e+21,3.99280184027e+13,9.24973465732e+23,1.12551271817e+25,5989771409.68,0.0155226485614,6.08740950679e+24,1.50274094131e+16,152763.127083,119884703835.0,2.75809392405e+16,642402018.287,1.50969734391e+17,7.06471008651e+16,6.06813527584e+16,22056808367.4,68611256.5899,2.44800967538e+17,6.36727966878e+21,3.55881515213e+14,2737128068.19,4.73895534297e+20,2.17283828809e+20,1.06419445233e+21,8.71211983432e+14,4.81498405444e+17,2.43507984497e+25,2.36781389651e+12,2.02546571963e+18
159.249,1.04286859844e+21,4.51213031536e+20,4.47859681746e+20,5.51426617443e+18,9.04978919191e+21,3.99279538801e+13,9.24975829424e+23,1.12551253781e+25,5989770941.66,0.0155226182517,6.08739762008e+24,1.50966454618e+16,154174.403816,121542728359.0,2.78357407875e+16,645361559.257,1.52364242259e+17,7.12996805731e+16,6.1241866689e+16,22158423933.4,69245031.3799,2.47062096251e+17,6.39661367532e+21,3.55880957293e+14,2749736979.29,4.76078881883e+20,2.18284772575e+20,1.06909986733e+21,8.71210473569e+14,4.81497570978e+17,2.43507562483e+25,2.36780979295e+12,2.03479791085e+18
159.9795,1.04765213062e+21,4.53282574235e+20,4.49888967728e+20,5.56475930859e+18,9.09129440351e+21,3.99278893577e+13,9.2497819311e+23,1.12551235746e+25,5989770475.91,0.0155225879421,6.0873857334e+24,1.5165881376e+16,155592.170227,123215969662.0,2.80917140237e+16,648321092.549,1.53765159943e+17,7.19552600124e+16,6.18049570074e+16,22260039235.9,69881719.1001,2.49333616819e+17,6.42594760576e+21,3.55880399373e+14,2762345848.31,4.78262224841e+20,2.19285713e+20,1.07400527383e+21,8.71208963709e+14,4.81496736513e+17,2.4350714047e+25,2.36780568939e+12,2.04413008589e+18
160.71,1.0524356604e+21,4.55352114727e+20,4.51918026273e+20,5.61548062742e+18,9.13279954588e+21,3.99278248353e+13,9.24980556791e+23,1.12551217711e+25,5989770012.41,0.0155225576325,6.08737384674e+24,1.52351171558e+16,157016.426326,124904497250.0,2.83488589508e+16,651280618.163,1.55172487427e+17,7.26138391774e+16,6.23706237073e+16,22361654274.7,70521319.7399,2.51615529205e+17,6.4552814601e+21,3.55879841454e+14,2774954675.25,4.80445563172e+20,2.20286650085e+20,1.07891067184e+21,8.71207453852e+14,4.8149590205e+17,2.43506718457e+25,2.36780158584e+12,2.05346224476e+18
161.4405,1.05721918777e+21,4.57421653012e+20,4.53946857408e+20,5.66643010465e+18,9.174304619e+21,3.99277603131e+13,9.24982920465e+23,1.12551199675e+25,5989769551.18,0.015522527323,6.0873619601e+24,1.53043528012e+16,158447.172122,126608380628.0,2.86071755705e+16,654240136.099,1.56586224695e+17,7.32754180622e+16,6.29388667825e+16,22463269050.0,71163833.2887,2.53907833371e+17,6.48461523834e+21,3.55879283536e+14,2787563460.1,4.82628896876e+20,2.21287583829e+20,1.08381606134e+21,8.71205943997e+14,4.81495067589e+17,2.43506296445e+25,2.3677974823e+12,2.06279438746e+18
162.171,1.06200271273e+21,4.5949118909e+20,4.5597546116e+20,5.71760771405e+18,9.21580962289e+21,3.9927695791e+13,9.24985284133e+23,1.1255118164e+25,5989769092.2,0.0155224970135,6.08735007349e+24,1.53735883121e+16,159884.407626,128327689304.0,2.88666638846e+16,657199646.358,1.58006371733e+17,7.3939996661e+16,6.35096862267e+16,22564883561.6,71809259.7359,2.56210529278e+17,6.51394894048e+21,3.55878725619e+14,2800172202.87,4.84812225953e+20,2.22288514232e+20,1.08872144235e+21,8.71204434144e+14,4.81494233129e+17,2.43505874434e+25,2.36779337876e+12,2.07212651398e+18
162.9015,1.06678623528e+21,4.61560722961e+20,4.58003837553e+20,5.76901342938e+18,9.25731455753e+21,3.99276312691e+13,9.24987647795e+23,1.12551163604e+25,5989768635.49,0.0155224667042,6.0873381869e+24,1.54428236886e+16,161328.132845,130062492784.0,2.91273238948e+16,660159148.939,1.59432928524e+17,7.46075749679e+16,6.40830820335e+16,22666497809.6,72457599.0709,2.58523616889e+17,6.54328256652e+21,3.55878167703e+14,2812780903.56,4.86995550402e+20,2.23289441294e+20,1.09362681485e+21,8.71202924295e+14,4.8149339867e+17,2.43505452424e+25,2.36778927523e+12,2.08145862433e+18
163.632,1.07156975543e+21,4.63630254625e+20,4.60031986615e+20,5.8206472244e+18,9.29881942294e+21,3.99275667472e+13,9.24990011452e+23,1.12551145569e+25,5989768181.04,0.0155224363948,6.08732630033e+24,1.55120589307e+16,162778.347791,131812860572.0,2.93891556027e+16,663118643.842,1.60865895052e+17,7.52781529771e+16,6.46590541967e+16,22768111794.0,73108851.283,2.60847096166e+17,6.57261611647e+21,3.55877609788e+14,2825389562.17,4.89178870224e+20,2.24290365016e+20,1.09853217886e+21,8.71201414448e+14,4.81492564213e+17,2.43505030414e+25,2.36778517171e+12,2.09079071851e+18
164.3625,1.07635327317e+21,4.65699784082e+20,4.62059908371e+20,5.87250907287e+18,9.3403242191e+21,3.99275022255e+13,9.24992375102e+23,1.12551127533e+25,5989767728.85,0.0155224060856,6.08731441379e+24,1.55812940384e+16,164235.052472,133578862177.0,2.96521590101e+16,666078131.068,1.62305271302e+17,7.59517306829e+16,6.52376027099e+16,22869725514.8,73763016.3616,2.63180967071e+17,6.60194959031e+21,3.55877051874e+14,2837998178.69,4.91362185418e+20,2.25291285398e+20,1.10343753436e+21,8.71199904603e+14,4.81491729757e+17,2.43504608405e+25,2.3677810682e+12,2.10012279652e+18
165.093,1.0811367885e+21,4.67769311332e+20,4.64087602848e+20,5.92459894856e+18,9.38182894603e+21,3.99274377039e+13,9.24994738746e+23,1.12551109498e+25,5989767278.92,0.0155223757764,6.08730252727e+24,1.56505290116e+16,165698.246898,135360567103.0,2.99163341187e+16,669037610.616,1.63751057258e+17,7.66283080793e+16,6.5818727567e+16,22971338971.9,74420094.2961,2.65525229567e+17,6.63128298806e+21,3.55876493961e+14,2850606753.14,4.93545495985e+20,2.26292202438e+20,1.10834288136e+21,8.71198394761e+14,4.81490895302e+17,2.43504186397e+25,2.36777696469e+12,2.10945485835e+18
165.8235,1.08592030143e+21,4.69838836376e+20,4.66115070072e+20,5.97691682524e+18,9.42333360371e+21,3.99273731825e+13,9.24997102384e+23,1.12551091462e+25,5989766831.26,0.0155223454672,6.08729064077e+24,1.57197638505e+16,167167.931079,137158044857.0,3.01816809303e+16,671997082.486,1.65203252905e+17,7.73078851607e+16,6.64024287615e+16,23072952165.5,75080085.0759,2.67879883614e+17,6.66061630971e+21,3.55875936049e+14,2863215285.5,4.95728801925e+20,2.27293116138e+20,1.11324821987e+21,8.71196884922e+14,4.81490060849e+17,2.4350376439e+25,2.36777286119e+12,2.11878690401e+18
166.554,1.09070381195e+21,4.71908359213e+20,4.68142310069e+20,6.02946267669e+18,9.46483819216e+21,3.99273086611e+13,9.24999466016e+23,1.12551073427e+25,5989766385.85,0.0155223151581,6.0872787543e+24,1.57889985549e+16,168644.105024,138971364945.0,3.04481994465e+16,674956546.679,1.66661858226e+17,7.79904619211e+16,6.69887062872e+16,23174565095.4,75742988.6904,2.70244929176e+17,6.68994955526e+21,3.55875378137e+14,2875823775.78,4.97912103238e+20,2.28294026498e+20,1.11815354987e+21,8.71195375085e+14,4.81489226398e+17,2.43503342383e+25,2.3677687577e+12,2.1281189335e+18
167.2845,1.09548732007e+21,4.73977879843e+20,4.70169322866e+20,6.08223647668e+18,9.50634271136e+21,3.99272441399e+13,9.25001829642e+23,1.12551055391e+25,5989765942.71,0.0155222848491,6.08726686785e+24,1.5858233125e+16,170126.768742,140800596872.0,3.07158896691e+16,677916003.194,1.68126873207e+17,7.86760383547e+16,6.75775601378e+16,23276177761.8,76408805.1289,2.72620366215e+17,6.71928272471e+21,3.55874820227e+14,2888432223.98,5.00095399924e+20,2.29294933517e+20,1.12305887138e+21,8.71193865251e+14,4.81488391948e+17,2.43502920377e+25,2.36776465421e+12,2.13745094681e+18
168.015,1.10027082579e+21,4.76047398266e+20,4.72196108488e+20,6.135238199e+18,9.54784716133e+21,3.99271796188e+13,9.25004193262e+23,1.12551037356e+25,5989765501.83,0.0155222545401,6.08725498142e+24,1.59274675606e+16,171615.922243,142645810146.0,3.09847515998e+16,680875452.031,1.69598297831e+17,7.93646144558e+16,6.8168990307e+16,23377790164.5,77077534.3809,2.75006194692e+17,6.74861581806e+21,3.55874262317e+14,2901040630.09,5.02278691982e+20,2.30295837195e+20,1.12796418438e+21,8.7119235542e+14,4.81487557499e+17,2.43502498372e+25,2.36776055073e+12,2.14678294395e+18
168.7455,1.1050543291e+21,4.78116914482e+20,4.74222666962e+20,6.18846781741e+18,9.58935154206e+21,3.99271150978e+13,9.25006556876e+23,1.1255101932e+25,5989765063.2,0.0155222242312,6.08724309502e+24,1.59967018619e+16,173111.565537,144507074272.0,3.12547852403e+16,683834893.191,1.71076132082e+17,8.00561902184e+16,6.87629967885e+16,23479402303.6,77749176.4357,2.7740241457e+17,6.77794883532e+21,3.55873704409e+14,2913648994.13,5.04461979413e+20,2.31296737533e+20,1.13286948889e+21,8.71190845591e+14,4.81486723052e+17,2.43502076368e+25,2.36775644726e+12,2.15611492492e+18
169.476,1.10983783001e+21,4.80186428492e+20,4.76248998314e+20,6.24192530572e+18,9.63085585354e+21,3.9927050577e+13,9.25008920484e+23,1.12551001285e+25,5989764626.84,0.0155221939223,6.08723120863e+24,1.60659360288e+16,174613.698633,146384458755.0,3.15259905923e+16,686794326.673,1.72560375946e+17,8.07507656369e+16,6.93595795761e+16,23581014179.1,78423731.2827,2.79809025811e+17,6.80728177648e+21,3.55873146501e+14,2926257316.08,5.06645262217e+20,2.3229763453e+20,1.13777478489e+21,8.71189335765e+14,4.81485888606e+17,2.43501654364e+25,2.3677523438e+12,2.16544688971e+18
170.2065,1.11462132852e+21,4.82255940295e+20,4.7827510257e+20,6.29561063771e+18,9.67236009579e+21,3.99269860562e+13,9.25011284085e+23,1.12550983249e+25,5989764192.74,0.0155221636135,6.08721932228e+24,1.61351700613e+16,176122.32154,148278033103.0,3.17983676575e+16,689753752.478,1.74051029405e+17,8.14483407053e+16,6.99587386633e+16,23682625791.0,79101198.9112,2.82226028377e+17,6.83661464154e+21,3.55872588594e+14,2938865595.96,5.08828540393e+20,2.33298528186e+20,1.1426800724e+21,8.71187825942e+14,4.81485054162e+17,2.43501232361e+25,2.36774824034e+12,2.17477883833e+18
170.937,1.11940482463e+21,4.84325449892e+20,4.80300979756e+20,6.34952378718e+18,9.7138642688e+21,3.99269215356e+13,9.25013647681e+23,1.12550965214e+25,5989763760.91,0.0155221333048,6.08720743594e+24,1.62044039594e+16,177637.434269,150187866820.0,3.20719164377e+16,692713170.605,1.75548092446e+17,8.21489154179e+16,7.0560474044e+16,23784237139.3,79781579.3108,2.84653422231e+17,6.8659474305e+21,3.55872030689e+14,2951473833.75,5.11011813942e+20,2.34299418502e+20,1.14758535141e+21,8.71186316121e+14,4.81484219719e+17,2.43500810359e+25,2.36774413689e+12,2.18411077078e+18
171.6675,1.12418831834e+21,4.86394957281e+20,4.82326629899e+20,6.40366472791e+18,9.75536837257e+21,3.99268570152e+13,9.25016011271e+23,1.12550947178e+25,5989763331.33,0.0155221029961,6.08719554963e+24,1.62736377231e+16,179159.036828,152114029414.0,3.23466369346e+16,695672581.055,1.77051565051e+17,8.28524897688e+16,7.11647857118e+16,23885848224.0,80464872.4707,2.87091207333e+17,6.89528014337e+21,3.55871472784e+14,2964082029.46,5.13195082865e+20,2.35300305477e+20,1.15249062191e+21,8.71184806302e+14,4.81483385278e+17,2.43500388357e+25,2.36774003345e+12,2.19344268706e+18
172.398,1.12897180965e+21,4.88464462464e+20,4.84352053025e+20,6.4580334337e+18,9.7968724071e+21,3.99267924948e+13,9.25018374855e+23,1.12550929143e+25,5989762904.01,0.0155220726875,6.08718366334e+24,1.63428713525e+16,180687.129227,154056590389.0,3.26225291499e+16,698631983.827,1.78561447205e+17,8.35590637522e+16,7.17716736605e+16,23987459045.0,81151078.3804,2.89539383647e+17,6.92461278014e+21,3.5587091488e+14,2976690183.09,5.15378347159e+20,2.36301189112e+20,1.15739588392e+21,8.71183296487e+14,4.81482550838e+17,2.43499966356e+25,2.36773593001e+12,2.20277458716e+18
173.1285,1.13375529856e+21,4.90533965441e+20,4.8637724916e+20,6.51262987836e+18,9.8383763724e+21,3.99267279746e+13,9.25020738432e+23,1.12550911107e+25,5989762478.96,0.015522042379,6.08717177708e+24,1.64121048475e+16,182221.711476,156015619251.0,3.28995930853e+16,701591378.921,1.80077738893e+17,8.42686373623e+16,7.23811378837e+16,24089069602.5,81840197.0291,2.91997951135e+17,6.95394534081e+21,3.55870356977e+14,2989298294.64,5.17561606827e+20,2.37302069407e+20,1.16230113743e+21,8.71181786674e+14,4.81481716399e+17,2.43499544356e+25,2.36773182658e+12,2.21210647109e+18
173.859,1.13853878507e+21,4.92603466211e+20,4.8840221833e+20,6.5674540357e+18,9.87988026845e+21,3.99266634544e+13,9.25023102004e+23,1.12550893072e+25,5989762056.17,0.0155220120705,6.08715989084e+24,1.64813382081e+16,183762.783584,157991185507.0,3.31778287425e+16,704550766.339,1.81600440099e+17,8.49812105932e+16,7.29931783752e+16,24190679896.4,82532228.4064,2.94466909758e+17,6.98327782539e+21,3.55869799075e+14,3001906364.11,5.19744861868e+20,2.3830294636e+20,1.16720638243e+21,8.71180276863e+14,4.81480881962e+17,2.43499122357e+25,2.36772772316e+12,2.22143833885e+18
174.5895,1.14332226918e+21,4.94672964774e+20,4.90426960561e+20,6.62250587951e+18,9.92138409527e+21,3.99265989345e+13,9.2502546557e+23,1.12550875036e+25,5989761635.63,0.015521981762,6.08714800462e+24,1.65505714344e+16,185310.345561,159983358663.0,3.34572361233e+16,707510146.078,1.83129550807e+17,8.56967834393e+16,7.36077951286e+16,24292289926.6,83227172.5016,2.9694625948e+17,7.01261023387e+21,3.55869241174e+14,3014514391.49,5.21928112281e+20,2.39303819974e+20,1.17211161894e+21,8.71178767055e+14,4.81480047527e+17,2.43498700358e+25,2.36772361975e+12,2.23077019044e+18
175.32,1.14810575089e+21,4.96742461131e+20,4.92451475879e+20,6.67778538361e+18,9.96288785285e+21,3.99265344146e+13,9.25027829129e+23,1.12550857001e+25,5989761217.36,0.0155219514537,6.08713611842e+24,1.66198045263e+16,186864.397416,161992208224.0,3.37378152293e+16,710469518.14,1.84665071001e+17,8.64153558945e+16,7.42249881377e+16,24393899693.3,83925029.304,2.99436000261e+17,7.04194256625e+21,3.55868683274e+14,3027122376.8,5.24111358067e+20,2.40304690247e+20,1.17701684695e+21,8.7117725725e+14,4.81479213093e+17,2.4349827836e+25,2.36771951634e+12,2.24010202585e+18
176.0505,1.15288923021e+21,4.98811955281e+20,4.94475764311e+20,6.73329252181e+18,1.00043915412e+22,3.99264698948e+13,9.25030192683e+23,1.12550838965e+25,5989760801.36,0.0155219211453,6.08712423225e+24,1.66890374839e+16,188424.939159,164017803696.0,3.40195660623e+16,713428882.525,1.86207000667e+17,8.71369279532e+16,7.48447573962e+16,24495509196.3,84625798.8031,3.01936132064e+17,7.07127482254e+21,3.55868125374e+14,3039730320.03,5.26294599226e+20,2.41305557179e+20,1.18192206645e+21,8.71175747447e+14,4.8147837866e+17,2.43497856363e+25,2.36771541294e+12,2.24943384509e+18
176.781,1.15767270714e+21,5.00881447225e+20,4.96499825882e+20,6.78902726793e+18,1.00458951603e+22,3.99264053752e+13,9.2503255623e+23,1.1255082093e+25,5989760387.61,0.0155218908371,6.0871123461e+24,1.67582703071e+16,189991.970799,166060214585.0,3.4302488624e+16,716388239.233,1.87755339787e+17,8.78614996094e+16,7.54671028977e+16,24597118435.8,85329480.9882,3.04446654851e+17,7.10060700273e+21,3.55867567476e+14,3052338221.18,5.28477835758e+20,2.42306420771e+20,1.18682727746e+21,8.71174237647e+14,4.81477544229e+17,2.43497434367e+25,2.36771130955e+12,2.25876564816e+18
177.5115,1.16245618166e+21,5.02950936962e+20,4.9852366062e+20,6.84498959578e+18,1.00873987102e+22,3.99263408557e+13,9.25034919772e+23,1.12550802894e+25,5989759976.12,0.0155218605289,6.08710045998e+24,1.6827502996e+16,191565.492345,168119510397.0,3.45865829161e+16,719347588.263,1.89310088347e+17,8.85890708575e+16,7.6092024636e+16,24698727411.6,86036075.8488,3.06967568585e+17,7.12993910682e+21,3.55867009579e+14,3064946080.24,5.30661067663e+20,2.43307281022e+20,1.19173247997e+21,8.7117272785e+14,4.81476709799e+17,2.43497012371e+25,2.36770720616e+12,2.26809743505e+18
178.242,1.16723965379e+21,5.05020424493e+20,5.00547268549e+20,6.90117947919e+18,1.01289021908e+22,3.99262763363e+13,9.25037283307e+23,1.12550784859e+25,5989759566.9,0.0155218302207,6.08708857387e+24,1.68967355505e+16,193145.503808,170195760638.0,3.48718489404e+16,722306929.615,1.9087124633e+17,8.93196416915e+16,7.67195226049e+16,24800336123.9,86745583.3742,3.09498873227e+17,7.15927113482e+21,3.55866451682e+14,3077553897.23,5.32844294941e+20,2.44308137933e+20,1.19663767398e+21,8.71171218055e+14,4.81475875371e+17,2.43496590376e+25,2.36770310278e+12,2.27742920577e+18
178.9725,1.17202312353e+21,5.07089909817e+20,5.02570649697e+20,6.95759689199e+18,1.01704056022e+22,3.99262118171e+13,9.25039646836e+23,1.12550766823e+25,5989759159.93,0.0155217999127,6.08707668779e+24,1.69659679707e+16,194732.005196,172289034813.0,3.51582866985e+16,725266263.29,1.92438813721e+17,9.00532121056e+16,7.73495967979e+16,24901944572.5,87458003.5537,3.1204056874e+17,7.18860308672e+21,3.55865893787e+14,3090161672.14,5.35027517591e+20,2.45308991503e+20,1.20154285949e+21,8.71169708263e+14,4.81475040944e+17,2.43496168382e+25,2.36769899941e+12,2.28676096032e+18
179.703,1.17680659088e+21,5.09159392935e+20,5.04593804089e+20,7.014241808e+18,1.02119089443e+22,3.9926147298e+13,9.2504201036e+23,1.12550748788e+25,5989758755.23,0.0155217696046,6.08706480174e+24,1.70352002566e+16,196324.99652,174399402427.0,3.54458961922e+16,728225589.288,1.94012790505e+17,9.07897820941e+16,7.79822472088e+16,25003552757.5,88173336.3768,3.14592655085e+17,7.21793496253e+21,3.55865335892e+14,3102769404.96,5.37210735614e+20,2.46309841733e+20,1.2064480365e+21,8.71168198474e+14,4.81474206518e+17,2.43495746388e+25,2.36769489604e+12,2.2960926987e+18
180.4335,1.18159005583e+21,5.11228873847e+20,5.06616731752e+20,7.07111420106e+18,1.02534122172e+22,3.9926082779e+13,9.25044373877e+23,1.12550730752e+25,5989758352.79,0.0155217392967,6.08705291571e+24,1.71044324081e+16,197924.477789,176526932988.0,3.57346774231e+16,731184907.609,1.95593176665e+17,9.15293516511e+16,7.86174738314e+16,25105160679.0,88891581.8329,3.17155132225e+17,7.24726676225e+21,3.55864777998e+14,3115377095.71,5.39393949011e+20,2.47310688623e+20,1.21135320501e+21,8.71166688687e+14,4.81473372094e+17,2.43495324395e+25,2.36769079269e+12,2.3054244209e+18
181.164,1.18637351838e+21,5.13298352552e+20,5.08639432711e+20,7.12821404499e+18,1.02949154209e+22,3.99260182601e+13,9.25046737388e+23,1.12550712717e+25,5989757952.61,0.0155217089888,6.0870410297e+24,1.71736644253e+16,199530.449012,178671696000.0,3.60246303931e+16,734144218.252,1.97179972186e+17,9.22719207707e+16,7.92552766592e+16,25206768336.8,89612739.9113,3.19728000123e+17,7.27659848586e+21,3.55864220106e+14,3127984744.38,5.4157715778e+20,2.48311532172e+20,1.21625836502e+21,8.71165178902e+14,4.81472537672e+17,2.43494902403e+25,2.36768668934e+12,2.31475612694e+18
181.8945,1.19115697855e+21,5.15367829051e+20,5.10661906993e+20,7.18554131364e+18,1.03364185554e+22,3.99259537413e+13,9.25049100894e+23,1.12550694681e+25,5989757554.69,0.0155216786809,6.08702914371e+24,1.72428963082e+16,201142.910198,180833760970.0,3.63157551038e+16,737103521.218,1.98773177053e+17,9.30174894472e+16,7.98956556861e+16,25308375731.0,90336810.6015,3.22311258739e+17,7.30593013339e+21,3.55863662214e+14,3140592350.97,5.43760361922e+20,2.4931237238e+20,1.22116351653e+21,8.71163669121e+14,4.81471703251e+17,2.43494480412e+25,2.36768258599e+12,2.3240878168e+18
182.625,1.19594043633e+21,5.17437303344e+20,5.12684154624e+20,7.24309598084e+18,1.03779216206e+22,3.99258892227e+13,9.25051464393e+23,1.12550676645e+25,5989757159.03,0.0155216483731,6.08701725775e+24,1.73121280568e+16,202761.861358,183013197402.0,3.66080515569e+16,740062816.506,2.00372791249e+17,9.37660576748e+16,8.05386109057e+16,25409982861.7,91063793.8927,3.24904908036e+17,7.33526170481e+21,3.55863104323e+14,3153199915.48,5.45943561437e+20,2.50313209248e+20,1.22606865954e+21,8.71162159342e+14,4.81470868831e+17,2.43494058421e+25,2.36767848266e+12,2.33341949048e+18
183.3555,1.20072389171e+21,5.1950677543e+20,5.1470617563e+20,7.30087802044e+18,1.04194246165e+22,3.99258247042e+13,9.25053827886e+23,1.1255065861e+25,5989756765.64,0.0155216180654,6.08700537181e+24,1.73813596711e+16,204387.302501,185210074803.0,3.69015197542e+16,743022104.117,2.01978814759e+17,9.45176254476e+16,8.11841423117e+16,25511589728.7,91793689.7745,3.27508947977e+17,7.36459320015e+21,3.55862546433e+14,3165807437.91,5.48126756325e+20,2.51314042776e+20,1.23097379405e+21,8.71160649565e+14,4.81470034413e+17,2.43493636432e+25,2.36767437933e+12,2.342751148e+18
184.086,1.2055073447e+21,5.2157624531e+20,5.16727970037e+20,7.35888740629e+18,1.04609275433e+22,3.99257601858e+13,9.25056191373e+23,1.12550640574e+25,5989756374.5,0.0155215877577,6.08699348589e+24,1.74505911511e+16,206019.233636,187424462678.0,3.71961596974e+16,745981384.052,2.03591247567e+17,9.52721927598e+16,8.18322498979e+16,25613196332.1,92526498.2361,3.30123378523e+17,7.39392461938e+21,3.55861988544e+14,3178414918.26,5.50309946586e+20,2.52314872964e+20,1.23587892007e+21,8.71159139791e+14,4.81469199996e+17,2.43493214443e+25,2.367670276e+12,2.35208278934e+18
184.8165,1.21029079531e+21,5.23645712984e+20,5.18749537871e+20,7.41712411223e+18,1.05024304007e+22,3.99256956675e+13,9.25058554854e+23,1.12550622539e+25,5989755985.63,0.0155215574501,6.0869816e+24,1.75198224967e+16,207657.654773,189656430534.0,3.74919713881e+16,748940656.308,2.05210089657e+17,9.60297596056e+16,8.2482933658e+16,25714802672.0,93262219.267,3.32748199637e+17,7.42325596253e+21,3.55861430656e+14,3191022356.53,5.52493132219e+20,2.53315699811e+20,1.24078403758e+21,8.7115763002e+14,4.81468365581e+17,2.43492792454e+25,2.36766617269e+12,2.36141441451e+18
185.547,1.21507424352e+21,5.25715178451e+20,5.20770879159e+20,7.47558811212e+18,1.0543933189e+22,3.99256311494e+13,9.25060918329e+23,1.12550604503e+25,5989755599.02,0.0155215271426,6.08696971413e+24,1.75890537081e+16,209302.565921,191906047874.0,3.77889548282e+16,751899920.888,2.06835341014e+17,9.67903259792e+16,8.31361935856e+16,25816408748.2,94000852.8565,3.35383411281e+17,7.45258722958e+21,3.55860872769e+14,3203629752.72,5.54676313226e+20,2.54316523317e+20,1.24568914659e+21,8.71156120252e+14,4.81467531167e+17,2.43492370466e+25,2.36766206938e+12,2.37074602351e+18
