Mass then Time (d),H1,H2,H3,He3,He4,He6,Li6,Li7,Li8,Be8,Be9,Be10,Be11,B10,B11,B12,C12,C13,C14,C15,N13,N14,N15,N16,N17,O16,O17,O18,O19,F18,F19,F20,Ne20
391.548,2.56391300808e+21,1.10921591328e+21,1.08178835871e+21,3.29931475005e+19,2.22449389098e+22,3.9907441989e+13,9.25727176107e+23,1.12545518326e+25,5989737429.07,0.0155129828028,6.08361883243e+24,3.71068763158e+16,933914.682938,1.80314084778e+12,1.68615293444e+17,1586104207.7,9.22562721303e+17,4.31741791623e+17,3.70818589451e+17,54458735952.2,419255149.44,1.49576562107e+18,1.57209485244e+22,3.55703586085e+14,6757225606.43,1.17014752774e+21,5.36414603599e+20,2.62858854199e+21,8.70730470829e+14,4.81232284632e+17,2.43373399384e+25,2.36650522279e+12,5.00161026957e+18
392.2785,2.56869580329e+21,1.11128475422e+21,1.08374652291e+21,3.31149995649e+19,2.2286422075e+22,3.99073775058e+13,9.25729537871e+23,1.12545500289e+25,5989737683.68,0.015512952512,6.08360695314e+24,3.71760696176e+16,937399.899187,1.81321575376e+12,1.69244537663e+17,1589061296.45,9.26004364052e+17,4.33352488452e+17,3.72201937872e+17,54560267321.4,420819063.024,1.5013450125e+18,1.57502582253e+22,3.55703028462e+14,6769821077.65,1.17232939733e+21,5.37414480455e+20,2.63349124205e+21,8.70728961802e+14,4.81231450628e+17,2.43372977603e+25,2.36650112149e+12,5.01093729497e+18
393.009,2.57347859629e+21,1.11335359295e+21,1.0857044679e+21,3.32370715936e+19,2.23279051711e+22,3.99073130226e+13,9.25731899629e+23,1.12545482252e+25,5989737940.55,0.0155129222214,6.08359507387e+24,3.72452627862e+16,940891.608156,1.82332811781e+12,1.6987495412e+17,1592018377.52,9.29452411599e+17,4.34966183151e+17,3.73587860668e+17,54661798427.1,422385886.144,1.50693478369e+18,1.57795678502e+22,3.5570247084e+14,6782416506.82,1.17451126229e+21,5.38414353974e+20,2.63839393362e+21,8.70727452777e+14,4.81230616626e+17,2.43372555824e+25,2.36649702021e+12,5.02026430421e+18
393.7395,2.57826138706e+21,1.11542242949e+21,1.08766219368e+21,3.33593635612e+19,2.23693881979e+22,3.99072485396e+13,9.25734261381e+23,1.12545464215e+25,5989738199.69,0.0155128919308,6.08358319462e+24,3.73144558217e+16,944389.809854,1.83347800944e+12,1.70506542818e+17,1594975450.92,9.32906863929e+17,4.36582875715e+17,3.74976357833e+17,54763329269.4,423955618.788,1.51253493457e+18,1.5808877399e+22,3.55701913218e+14,6795011893.95,1.17669312262e+21,5.39414224154e+20,2.64329661669e+21,8.70725943756e+14,4.81229782625e+17,2.43372134045e+25,2.36649291893e+12,5.02959129729e+18
394.47,2.58304417562e+21,1.11749126383e+21,1.08961970029e+21,3.34818754424e+19,2.24108711555e+22,3.99071840568e+13,9.25736623127e+23,1.12545446179e+25,5989738461.09,0.0155128616402,6.0835713154e+24,3.73836487241e+16,947894.504292,1.84366549814e+12,1.71139303757e+17,1597932516.65,9.36367721026e+17,4.38202566139e+17,3.76367429361e+17,54864859848.3,425528260.945,1.51814546513e+18,1.58381868717e+22,3.55701355598e+14,6807607239.02,1.17887497833e+21,5.40414090997e+20,2.64819929127e+21,8.70724434737e+14,4.81228948625e+17,2.43371712267e+25,2.36648881766e+12,5.0389182742e+18
395.2005,2.58782696196e+21,1.11956009597e+21,1.09157698776e+21,3.3604607212e+19,2.24523540439e+22,3.9907119574e+13,9.25738984867e+23,1.12545428142e+25,5989738724.75,0.0155128313497,6.0835594362e+24,3.74528414933e+16,951405.691478,1.85389065342e+12,1.7177323694e+17,1600889574.7,9.39834982875e+17,4.39825254415e+17,3.77761075245e+17,54966390163.7,427103812.606,1.52376637531e+18,1.58674962684e+22,3.55700797978e+14,6820202542.05,1.18105682942e+21,5.41413954501e+20,2.65310195735e+21,8.7072292572e+14,4.81228114627e+17,2.43371290489e+25,2.36648471639e+12,5.04824523494e+18
395.931,2.59260974608e+21,1.1216289259e+21,1.0935340561e+21,3.37275588446e+19,2.24938368632e+22,3.99070550914e+13,9.25741346601e+23,1.12545410105e+25,5989738990.67,0.0155128010593,6.08354755702e+24,3.75220341293e+16,954923.371423,1.86415354477e+12,1.72408342368e+17,1603846625.09,9.43308649459e+17,4.4145094054e+17,3.7915729548e+17,55067920215.7,428682273.76,1.52939766508e+18,1.5896805589e+22,3.5570024036e+14,6832797803.02,1.18323867588e+21,5.42413814668e+20,2.65800461493e+21,8.70721416706e+14,4.81227280631e+17,2.43370868713e+25,2.36648061514e+12,5.05757217953e+18
396.6615,2.59739252798e+21,1.12369775364e+21,1.09549090535e+21,3.3850730315e+19,2.25353196132e+22,3.99069906089e+13,9.25743708329e+23,1.12545392068e+25,5989739258.85,0.0155127707689,6.08353567787e+24,3.75912266322e+16,958447.544135,1.8744542417e+12,1.73044620043e+17,1606803667.79,9.46788720763e+17,4.43079624506e+17,3.80556090057e+17,55169450004.2,430263644.395,1.53503933441e+18,1.59261148336e+22,3.55699682742e+14,6845393021.95,1.18542051772e+21,5.43413671497e+20,2.66290726402e+21,8.70719907695e+14,4.81226446636e+17,2.43370446937e+25,2.36647651389e+12,5.06689910794e+18
397.392,2.60217530767e+21,1.12576657918e+21,1.09744753552e+21,3.39741215978e+19,2.2576802294e+22,3.99069261265e+13,9.25746070051e+23,1.12545374031e+25,5989739529.3,0.0155127404786,6.08352379874e+24,3.7660419002e+16,961978.209625,1.88479281371e+12,1.73682069967e+17,1609760702.83,9.50275196771e+17,4.44711306307e+17,3.81957458973e+17,55270979529.3,431847924.502,1.54069138326e+18,1.59554240022e+22,3.55699125125e+14,6857988198.83,1.18760235493e+21,5.44413524987e+20,2.66780990462e+21,8.70718398686e+14,4.81225612642e+17,2.43370025161e+25,2.36647241265e+12,5.0762260202e+18
398.1225,2.60695808514e+21,1.12783540252e+21,1.09940394665e+21,3.40977326679e+19,2.26182849056e+22,3.99068616442e+13,9.25748431767e+23,1.12545355995e+25,5989739802.01,0.0155127101884,6.08351191963e+24,3.77296112387e+16,965515.367901,1.89516933031e+12,1.74320692141e+17,1612717730.19,9.53768077468e+17,4.46345985939e+17,3.83361402219e+17,55372508790.9,433435114.07,1.54635381158e+18,1.59847330947e+22,3.55698567509e+14,6870583333.66,1.18978418752e+21,5.4541337514e+20,2.67271253672e+21,8.7071688968e+14,4.8122477865e+17,2.43369603387e+25,2.36646831141e+12,5.08555291629e+18
398.853,2.6117408604e+21,1.12990422366e+21,1.10136013875e+21,3.42215634998e+19,2.2659767448e+22,3.99067971621e+13,9.25750793477e+23,1.12545337958e+25,5989740076.98,0.0155126798982,6.08350004055e+24,3.77988033423e+16,969059.018973,1.90558386098e+12,1.74960486567e+17,1615674749.88,9.57267362838e+17,4.47983663395e+17,3.84767919791e+17,55474037789.1,435025213.087,1.55202661934e+18,1.60140421111e+22,3.55698009895e+14,6883178426.45,1.19196601548e+21,5.46413221955e+20,2.67761516032e+21,8.70715380676e+14,4.81223944659e+17,2.43369181613e+25,2.36646421018e+12,5.09487979621e+18
399.5835,2.61652363344e+21,1.1319730426e+21,1.10331611186e+21,3.43456140684e+19,2.27012499213e+22,3.99067326801e+13,9.25753155181e+23,1.12545319921e+25,5989740354.22,0.0155126496081,6.08348816149e+24,3.78679953127e+16,972609.162851,1.91603647523e+12,1.75601453247e+17,1618631761.9,9.60773052865e+17,4.4962433867e+17,3.86177011681e+17,55575566523.9,436618221.545,1.55770980651e+18,1.60433510515e+22,3.55697452281e+14,6895773477.18,1.19414783882e+21,5.47413065432e+20,2.68251777543e+21,8.70713871676e+14,4.8122311067e+17,2.4336875984e+25,2.36646010896e+12,5.10420665998e+18
400.314,2.62130640427e+21,1.13404185934e+21,1.105271866e+21,3.44698843484e+19,2.27427323253e+22,3.99066681982e+13,9.25755516879e+23,1.12545301884e+25,5989740633.72,0.015512619318,6.08347628245e+24,3.793718715e+16,976165.799544,1.92652724257e+12,1.76243592183e+17,1621588766.25,9.64285147534e+17,4.51268011757e+17,3.87588677883e+17,55677094995.2,438214139.431,1.56340337304e+18,1.60726599159e+22,3.55696894668e+14,6908368485.87,1.19632965754e+21,5.48412905571e+20,2.68742038205e+21,8.70712362677e+14,4.81222276682e+17,2.43368338068e+25,2.36645600775e+12,5.11353350757e+18
401.0445,2.62608917288e+21,1.13611067388e+21,1.1072274012e+21,3.45943743144e+19,2.27842146601e+22,3.99066037164e+13,9.2575787857e+23,1.12545283847e+25,5989740915.47,0.015512589028,6.08346440344e+24,3.80063788543e+16,979728.929061,1.93705623249e+12,1.76886903375e+17,1624545762.92,9.67803646829e+17,4.52914682651e+17,3.89002918391e+17,55778623203.1,439812966.735,1.56910731889e+18,1.61019687041e+22,3.55696337056e+14,6920963452.51,1.19851147163e+21,5.49412742372e+20,2.69232298017e+21,8.70710853682e+14,4.81221442695e+17,2.43367916296e+25,2.36645190654e+12,5.12286033901e+18
401.775,2.63087193928e+21,1.13817948622e+21,1.10918271747e+21,3.47190839413e+19,2.28256969257e+22,3.99065392348e+13,9.25760240256e+23,1.1254526581e+25,5989741199.5,0.0155125587381,6.08345252445e+24,3.80755704254e+16,983298.551413,1.94762351449e+12,1.77531386827e+17,1627502751.92,9.71328550734e+17,4.54564351346e+17,3.90419733199e+17,55880151147.5,441414703.448,1.57482164404e+18,1.61312774164e+22,3.55695779444e+14,6933558377.11,1.20069328109e+21,5.50412575835e+20,2.69722556979e+21,8.70709344689e+14,4.8122060871e+17,2.43367494525e+25,2.36644780534e+12,5.13218715428e+18
402.5055,2.63565470347e+21,1.14024829636e+21,1.11113781485e+21,3.48440132038e+19,2.28671791221e+22,3.99064747533e+13,9.25762601936e+23,1.12545247773e+25,5989741485.78,0.0155125284482,6.08344064548e+24,3.81447618634e+16,986874.666608,1.95822915808e+12,1.78177042539e+17,1630459733.25,9.74859859233e+17,4.56217017836e+17,3.91839122301e+17,55981678828.5,443019349.557,1.58054634843e+18,1.61605860526e+22,3.55695221834e+14,6946153259.65,1.20287508593e+21,5.5141240596e+20,2.70212815092e+21,8.70707835698e+14,4.81219774727e+17,2.43367072755e+25,2.36644370415e+12,5.14151395338e+18
403.236,2.64043746545e+21,1.1423171043e+21,1.11309269336e+21,3.49691620765e+19,2.29086612494e+22,3.99064102719e+13,9.25764963609e+23,1.12545229737e+25,5989741774.33,0.0155124981583,6.08342876653e+24,3.82139531683e+16,990457.274656,1.96887323276e+12,1.78823870514e+17,1633416706.9,9.78397572312e+17,4.57872682115e+17,3.93261085689e+17,56083206246.1,444626905.053,1.58628143204e+18,1.61898946127e+22,3.55694664225e+14,6958748100.15,1.20505688615e+21,5.52412232747e+20,2.70703072355e+21,8.70706326711e+14,4.81218940745e+17,2.43366650985e+25,2.36643960296e+12,5.15084073633e+18
403.9665,2.64522022521e+21,1.14438591004e+21,1.11504735303e+21,3.50945305344e+19,2.29501433074e+22,3.99063457906e+13,9.25767325277e+23,1.125452117e+25,5989742065.13,0.0155124678686,6.08341688761e+24,3.82831443402e+16,994046.375566,1.97955580802e+12,1.79471870753e+17,1636373672.89,9.81941689953e+17,4.59531344178e+17,3.94685623359e+17,56184733400.2,446237369.925,1.59202689483e+18,1.62192030969e+22,3.55694106617e+14,6971342898.6,1.20723868174e+21,5.53412056197e+20,2.71193328769e+21,8.70704817725e+14,4.81218106764e+17,2.43366229217e+25,2.36643550178e+12,5.1601675031e+18
404.697,2.65000298277e+21,1.14645471358e+21,1.11700179387e+21,3.5220118552e+19,2.29916252962e+22,3.99062813094e+13,9.25769686939e+23,1.12545193663e+25,5989742358.21,0.0155124375788,6.08340500871e+24,3.83523353789e+16,997641.969349,1.99027695336e+12,1.80121043257e+17,1639330631.2,9.85492212142e+17,4.61193004019e+17,3.96112735303e+17,56286260290.9,447850744.162,1.59778273675e+18,1.62485115049e+22,3.55693549009e+14,6983937655.0,1.2094204727e+21,5.54411876308e+20,2.71683584334e+21,8.70703308743e+14,4.81217272785e+17,2.43365807449e+25,2.36643140061e+12,5.16949425372e+18
405.4275,2.65478573811e+21,1.14852351492e+21,1.11895601592e+21,3.53459261042e+19,2.30331072158e+22,3.99062168284e+13,9.25772048594e+23,1.12545175626e+25,5989742653.54,0.0155124072892,6.08339312984e+24,3.84215262846e+16,1001244.05601,2.0010367383e+12,1.80771388029e+17,1642287581.83,9.89049138863e+17,4.62857661631e+17,3.97542421515e+17,56387786918.1,449467027.754,1.60354895777e+18,1.62778198369e+22,3.55692991403e+14,6996532369.36,1.21160225904e+21,5.55411693082e+20,2.72173839048e+21,8.70701799763e+14,4.81216438807e+17,2.43365385682e+25,2.36642729945e+12,5.17882098817e+18
406.158,2.65956849125e+21,1.15059231407e+21,1.12091001921e+21,3.54719531656e+19,2.30745890663e+22,3.99061523475e+13,9.25774410244e+23,1.12545157589e+25,5989742951.13,0.0155123769996,6.08338125099e+24,3.84907170572e+16,1004852.63557,2.01183523232e+12,1.8142290507e+17,1645244524.8,9.926124701e+17,4.6452531701e+17,3.98974681989e+17,56489313281.9,451086220.689,1.60932555785e+18,1.63071280929e+22,3.55692433797e+14,7009127041.67,1.21378404076e+21,5.56411506518e+20,2.72664092914e+21,8.70700290786e+14,4.81215604831e+17,2.43364963915e+25,2.36642319829e+12,5.18814770646e+18
406.8885,2.66435124217e+21,1.15266111101e+21,1.12286380375e+21,3.55981997112e+19,2.31160708475e+22,3.99060878667e+13,9.25776771887e+23,1.12545139552e+25,5989743250.99,0.0155123467101,6.08336937216e+24,3.85599076967e+16,1008467.70802,2.02267250494e+12,1.82075594383e+17,1648201460.09,9.96182205837e+17,4.66195970148e+17,4.00409516719e+17,56590839382.3,452708322.959,1.61511253696e+18,1.63364362728e+22,3.55691876192e+14,7021721671.93,1.21596581785e+21,5.57411316616e+20,2.7315434593e+21,8.70698781811e+14,4.81214770856e+17,2.43364542149e+25,2.36641909714e+12,5.19747440858e+18
407.619,2.66913399089e+21,1.15472990576e+21,1.12481736957e+21,3.57246657155e+19,2.31575525595e+22,3.99060233861e+13,9.25779133525e+23,1.12545121515e+25,5989743553.11,0.0155123164206,6.08335749335e+24,3.86290982031e+16,1012089.27339,2.03354862564e+12,1.82729455967e+17,1651158387.71,9.99758346059e+17,4.67869621042e+17,4.01846925698e+17,56692365219.3,454333334.551,1.62090989505e+18,1.63657443767e+22,3.55691318589e+14,7034316260.14,1.21814759032e+21,5.58411123376e+20,2.73644598096e+21,8.70697272839e+14,4.81213936882e+17,2.43364120384e+25,2.36641499599e+12,5.20680109454e+18
408.3495,2.6739167374e+21,1.1567986983e+21,1.1267707167e+21,3.58513511534e+19,2.31990342024e+22,3.99059589055e+13,9.25781495156e+23,1.12545103478e+25,5989743857.49,0.0155122861312,6.08334561457e+24,3.86982885765e+16,1015717.33167,2.04446366393e+12,1.83384489826e+17,1654115307.66,1.00334089075e+18,4.69546269683e+17,4.0328690892e+17,56793890792.8,455961255.455,1.6267176321e+18,1.63950524045e+22,3.55690760986e+14,7046910806.31,1.22032935816e+21,5.59410926798e+20,2.74134849413e+21,8.70695763869e+14,4.8121310291e+17,2.4336369862e+25,2.36641089486e+12,5.21612776433e+18
409.08,2.67869948171e+21,1.15886748865e+21,1.12872384516e+21,3.59782559996e+19,2.3240515776e+22,3.99058944251e+13,9.25783856782e+23,1.12545085441e+25,5989744164.14,0.0155122558418,6.08333373581e+24,3.87674788168e+16,1019351.88289,2.05541768931e+12,1.84040695962e+17,1657072219.93,1.0069298399e+18,4.71225916068e+17,4.0472946638e+17,56895416102.8,457592085.661,1.63253574805e+18,1.64243603562e+22,3.55690203384e+14,7059505310.43,1.22251112138e+21,5.60410726883e+20,2.7462509988e+21,8.70694254903e+14,4.8121226894e+17,2.43363276856e+25,2.36640679373e+12,5.22545441797e+18
409.8105,2.68348222381e+21,1.16093627679e+21,1.13067675497e+21,3.6105380229e+19,2.32819972804e+22,3.99058299448e+13,9.25786218401e+23,1.12545067405e+25,5989744473.05,0.0155122255525,6.08332185708e+24,3.88366689241e+16,1022992.92704,2.06641077129e+12,1.84698074375e+17,1660029124.53,1.01052519348e+18,4.7290856019e+17,4.06174598069e+17,56996941149.5,459225825.158,1.63836424287e+18,1.6453668232e+22,3.55689645783e+14,7072099772.51,1.22469287997e+21,5.61410523629e+20,2.75115349498e+21,8.70692745938e+14,4.81211434971e+17,2.43362855094e+25,2.36640269261e+12,5.23478105543e+18
410.541,2.6882649637e+21,1.16300506274e+21,1.13262944618e+21,3.62327238162e+19,2.33234787157e+22,3.99057654647e+13,9.25788580015e+23,1.12545049368e+25,5989744784.22,0.0155121952633,6.08330997836e+24,3.89058588982e+16,1026640.46414,2.07744297936e+12,1.85356625067e+17,1662986021.46,1.01412695148e+18,4.74594202043e+17,4.07622303983e+17,57098465932.7,460862473.936,1.64420311653e+18,1.64829760316e+22,3.55689088183e+14,7084694192.54,1.22687463394e+21,5.62410317038e+20,2.75605598267e+21,8.70691236977e+14,4.81210601003e+17,2.43362433331e+25,2.36639859149e+12,5.24410767674e+18
411.2715,2.69304770138e+21,1.16507384649e+21,1.13458191878e+21,3.6360286736e+19,2.33649600817e+22,3.99057009846e+13,9.25790941622e+23,1.12545031331e+25,5989745097.65,0.0155121649741,6.08329809967e+24,3.89750487394e+16,1030294.4942,2.08851438302e+12,1.86016348041e+17,1665942910.72,1.01773511389e+18,4.76282841621e+17,4.09072584115e+17,57199990452.5,462502031.983,1.65005236899e+18,1.65122837553e+22,3.55688530584e+14,7097288570.52,1.22905638329e+21,5.63410107109e+20,2.76095846185e+21,8.70689728018e+14,4.81209767037e+17,2.4336201157e+25,2.36639449039e+12,5.25343428188e+18
412.002,2.69783043686e+21,1.16714262804e+21,1.13653417282e+21,3.64880689633e+19,2.34064413785e+22,3.99056365047e+13,9.25793303223e+23,1.12545013294e+25,5989745413.34,0.015512134685,6.08328622101e+24,3.90442384475e+16,1033955.01722,2.09962505177e+12,1.86677243297e+17,1668899792.31,1.02134968069e+18,4.77974478919e+17,4.10525438458e+17,57301514708.8,464144499.29,1.6559120002e+18,1.65415914029e+22,3.55687972986e+14,7109882906.45,1.23123812801e+21,5.64409893842e+20,2.76586093255e+21,8.70688219061e+14,4.81208933072e+17,2.43361589809e+25,2.36639038928e+12,5.26276087086e+18
412.7325,2.70261317014e+21,1.16921140738e+21,1.13848620832e+21,3.66160704727e+19,2.34479226062e+22,3.99055720249e+13,9.25795664818e+23,1.12544995257e+25,5989745731.3,0.0155121043959,6.08327434237e+24,3.91134280225e+16,1037622.03322,2.11077505512e+12,1.87339310838e+17,1671856666.22,1.02497065187e+18,4.7966911393e+17,4.11980867007e+17,57403038701.7,465789875.845,1.66178201014e+18,1.65708989744e+22,3.55687415389e+14,7122477200.34,1.2334198681e+21,5.65409677238e+20,2.77076339475e+21,8.70686710108e+14,4.81208099109e+17,2.4336116805e+25,2.36638628819e+12,5.27208744367e+18
413.463,2.70739590121e+21,1.17128018453e+21,1.14043802531e+21,3.67442912392e+19,2.34894037646e+22,3.99055075452e+13,9.25798026408e+23,1.1254497722e+25,5989746051.52,0.0155120741069,6.08326246375e+24,3.91826174646e+16,1041295.54221,2.12196446256e+12,1.88002550666e+17,1674813532.46,1.02859802741e+18,4.8136674665e+17,4.13438869755e+17,57504562431.2,467438161.638,1.66766239876e+18,1.66002064699e+22,3.55686857793e+14,7135071452.19,1.23560160357e+21,5.66409457296e+20,2.77566584845e+21,8.70685201156e+14,4.81207265147e+17,2.4336074629e+25,2.3663821871e+12,5.28141400032e+18
414.1935,2.71217863008e+21,1.17334895948e+21,1.1423896238e+21,3.68727312373e+19,2.35308848539e+22,3.99054430657e+13,9.25800387991e+23,1.12544959183e+25,5989746374.0,0.015512043818,6.08325058515e+24,3.92518067735e+16,1044975.54419,2.13319334359e+12,1.88666962781e+17,1677770391.03,1.03223180729e+18,4.83067377071e+17,4.14899446696e+17,57606085897.3,469089356.658,1.67355316602e+18,1.66295138893e+22,3.55686300197e+14,7147665661.99,1.23778333442e+21,5.67409234016e+20,2.78056829366e+21,8.70683692208e+14,4.81206431187e+17,2.43360324532e+25,2.36637808603e+12,5.29074054081e+18
414.924,2.71696135675e+21,1.17541773224e+21,1.14434100382e+21,3.70013904421e+19,2.35723658739e+22,3.99053785862e+13,9.25802749568e+23,1.12544941146e+25,5989746698.74,0.0155120135291,6.08323870658e+24,3.93209959495e+16,1048662.03917,2.14446176772e+12,1.89332547186e+17,1680727241.92,1.03587199149e+18,4.84771005189e+17,4.16362597823e+17,57707609099.9,470743460.896,1.67945431189e+18,1.66588212327e+22,3.55685742603e+14,7160259829.74,1.23996506064e+21,5.68409007398e+20,2.78547073038e+21,8.70682183262e+14,4.81205597228e+17,2.43359902774e+25,2.36637398495e+12,5.30006706513e+18
415.6545,2.72174408122e+21,1.17748650279e+21,1.1462921654e+21,3.71302688281e+19,2.36138468248e+22,3.99053141069e+13,9.25805111139e+23,1.12544923109e+25,5989747025.75,0.0155119832403,6.08322682803e+24,3.93901849924e+16,1052355.02717,2.15576980445e+12,1.89999303883e+17,1683684085.15,1.03951858001e+18,4.86477630997e+17,4.17828323131e+17,57809132039.1,472400474.339,1.68536583634e+18,1.66881285001e+22,3.55685185009e+14,7172853955.45,1.24214678224e+21,5.69408777442e+20,2.7903731586e+21,8.70680674319e+14,4.8120476327e+17,2.43359481017e+25,2.36636988389e+12,5.30939357329e+18
416.385,2.72652680348e+21,1.17955527114e+21,1.14824310857e+21,3.72593663703e+19,2.36553277064e+22,3.99052496277e+13,9.25807472704e+23,1.12544905072e+25,5989747355.02,0.0155119529515,6.0832149495e+24,3.94593739023e+16,1056054.5082,2.16711752327e+12,1.90667232873e+17,1686640920.7,1.04317157283e+18,4.8818725449e+17,4.19296622612e+17,57910654714.9,474060396.978,1.69128773931e+18,1.67174356914e+22,3.55684627417e+14,7185448039.11,1.24432849921e+21,5.70408544149e+20,2.79527557832e+21,8.70679165378e+14,4.81203929314e+17,2.43359059261e+25,2.36636578283e+12,5.31872006529e+18
417.1155,2.73130952355e+21,1.18162403729e+21,1.15019383335e+21,3.73886830434e+19,2.36968085189e+22,3.99051851487e+13,9.25809834263e+23,1.12544887035e+25,5989747686.55,0.0155119226628,6.08320307099e+24,3.95285626792e+16,1059760.48225,2.17850499369e+12,1.91336334158e+17,1689597748.58,1.04683096993e+18,4.89899875662e+17,4.20767496261e+17,58012177127.2,475723228.802,1.69722002078e+18,1.67467428066e+22,3.55684069825e+14,7198042080.72,1.24651021156e+21,5.71408307518e+20,2.80017798955e+21,8.7067765644e+14,4.81203095359e+17,2.43358637505e+25,2.36636168178e+12,5.32804654112e+18
417.846,2.73609224141e+21,1.18369280125e+21,1.15214433976e+21,3.75182188222e+19,2.37382892621e+22,3.99051206697e+13,9.25812195816e+23,1.12544868998e+25,5989748020.34,0.0155118923742,6.08319119251e+24,3.95977513231e+16,1063472.94935,2.18993228521e+12,1.92006607739e+17,1692554568.78,1.05049677129e+18,4.91615494507e+17,4.22240944071e+17,58113699276.1,477388969.8,1.7031626807e+18,1.67760498459e+22,3.55683512235e+14,7210636080.29,1.24869191928e+21,5.72408067549e+20,2.80508039229e+21,8.70676147504e+14,4.81202261406e+17,2.43358215751e+25,2.36635758074e+12,5.3373730008e+18
418.5765,2.74087495707e+21,1.185761563e+21,1.15409462783e+21,3.76479736816e+19,2.37797699362e+22,3.99050561909e+13,9.25814557363e+23,1.12544850961e+25,5989748356.4,0.0155118620856,6.08317931406e+24,3.96669398339e+16,1067191.9095,2.20139946732e+12,1.92678053619e+17,1695511381.32,1.0541689769e+18,4.93334111019e+17,4.23716966036e+17,58215221161.6,479057619.962,1.70911571905e+18,1.6805356809e+22,3.55682954645e+14,7223230037.82,1.25087362238e+21,5.73407824243e+20,2.80998278653e+21,8.70674638571e+14,4.81201427454e+17,2.43357793997e+25,2.3663534797e+12,5.3466994443e+18
419.307,2.74565767054e+21,1.18783032256e+21,1.15604469759e+21,3.77779475962e+19,2.38212505411e+22,3.99049917122e+13,9.25816918904e+23,1.12544832924e+25,5989748694.72,0.0155118317971,6.08316743562e+24,3.97361282118e+16,1070917.36272,2.21290660953e+12,1.93350671799e+17,1698468186.18,1.05784758675e+18,4.95055725192e+17,4.2519556215e+17,58316742783.7,480729179.277,1.71507913577e+18,1.68346636962e+22,3.55682397056e+14,7235823953.3,1.25305532086e+21,5.74407577599e+20,2.81488517227e+21,8.70673129641e+14,4.81200593504e+17,2.43357372243e+25,2.36634937867e+12,5.35602587165e+18
420.0375,2.75044038181e+21,1.18989907992e+21,1.15799454905e+21,3.7908140541e+19,2.38627310768e+22,3.99049272337e+13,9.25819280439e+23,1.12544814887e+25,5989749035.3,0.0155118015086,6.08315555721e+24,3.98053164566e+16,1074649.309,2.22445378134e+12,1.9402446228e+17,1701424983.37,1.06153260081e+18,4.96780337021e+17,4.26676732407e+17,58418264142.3,482403647.735,1.72105293084e+18,1.68639705072e+22,3.55681839468e+14,7248417826.73,1.25523701471e+21,5.75407327617e+20,2.81978754952e+21,8.70671620714e+14,4.81199759555e+17,2.43356950491e+25,2.36634527765e+12,5.36535228283e+18
420.768,2.75522309088e+21,1.19196783508e+21,1.15994418226e+21,3.80385524907e+19,2.39042115432e+22,3.99048627552e+13,9.25821641968e+23,1.1254479685e+25,5989749378.14,0.0155117712202,6.08314367882e+24,3.98745045685e+16,1078387.74837,2.23604105225e+12,1.94699425065e+17,1704381772.88,1.06522401908e+18,4.985079465e+17,4.281604768e+17,58519785237.5,484081025.325,1.72703710421e+18,1.68932772423e+22,3.55681281881e+14,7261011658.12,1.25741870393e+21,5.76407074297e+20,2.82468991828e+21,8.70670111789e+14,4.81198925608e+17,2.43356528739e+25,2.36634117663e+12,5.37467867784e+18
421.4985,2.76000579775e+21,1.19403658804e+21,1.16189359722e+21,3.81691834202e+19,2.39456919405e+22,3.99047982769e+13,9.25824003491e+23,1.12544778813e+25,5989749723.25,0.0155117409318,6.08313180046e+24,3.99436925473e+16,1082132.68082,2.24766849175e+12,1.95375560155e+17,1707338554.73,1.06892184153e+18,5.00238553622e+17,4.29646795322e+17,58621306069.3,485761312.036,1.73303165585e+18,1.69225839013e+22,3.55680724295e+14,7273605447.47,1.25960038853e+21,5.7740681764e+20,2.82959227854e+21,8.70668602866e+14,4.81198091662e+17,2.43356106988e+25,2.36633707562e+12,5.3840050567e+18
422.229,2.76478850242e+21,1.1961053388e+21,1.16384279396e+21,3.83000333042e+19,2.39871722686e+22,3.99047337987e+13,9.25826365008e+23,1.12544760777e+25,5989750070.61,0.0155117106435,6.08311992212e+24,4.00128803932e+16,1085884.10638,2.25933616936e+12,1.96052867552e+17,1710295328.9,1.07262606816e+18,5.01972158383e+17,4.31135687968e+17,58722826637.7,487444507.857,1.73903658571e+18,1.69518904842e+22,3.5568016671e+14,7286199194.77,1.26178206851e+21,5.78406557645e+20,2.83449463031e+21,8.70667093946e+14,4.81197257717e+17,2.43355685237e+25,2.36633297462e+12,5.39333141939e+18
422.9595,2.7695712049e+21,1.19817408736e+21,1.16579177252e+21,3.84311021177e+19,2.40286525275e+22,3.99046693206e+13,9.25828726519e+23,1.1254474274e+25,5989750420.24,0.0155116803553,6.0831080438e+24,4.00820681061e+16,1089642.02504,2.27104415456e+12,1.96731347257e+17,1713252095.4,1.07633669894e+18,5.03708760776e+17,4.32627154732e+17,58824346942.6,489130612.779,1.74505189377e+18,1.69811969911e+22,3.55679609126e+14,7298792900.02,1.26396374386e+21,5.79406294313e+20,2.83939697358e+21,8.70665585029e+14,4.81196423774e+17,2.43355263487e+25,2.36632887363e+12,5.40265776592e+18
